,Transit_Time,NormalValue,Transit_Time_Score
"92 CONTINENTAL PLACE,10303,NYC",4824.0,28.857057594747843,1.7314234556848704
"92 DEMOPOLIS AVENUE,10308,NYC",5369.0,20.725156669650843,1.2435094001790505
"92 EAST RALEIGH AVENUE,10310,NYC",5145.0,24.067442554461365,1.4440465532676818
"92 EBBITTS STREET,10306,NYC",4807.0,29.110713219934354,1.746642793196061
"92 FT HILL CIRCLE,10301,NYC",4915.0,27.499253954043567,1.649955237242614
"92 GREENE STREET,10012,NYC",1660.0,76.06684571769621,4.564010743061773
"92 HEYWARD STREET,11206,NYC",1208.0,82.8111011638317,4.968666069829902
"92 HORATIO STREET,10014,NYC",1946.0,71.79946284691137,4.307967770814682
"92 HOWARD AVENUE,11233,NYC",2281.0,66.80095493882423,4.008057296329454
"92 LAIGHT STREET,10013,NYC",2337.0,65.9653834676216,3.9579230080572962
"92 LEFFERTS PLACE,11238,NYC",1747.0,74.76872575350642,4.4861235452103845
"92 LIVINGSTON AVENUE,10314,NYC",4689.0,30.871381677111316,1.8522829006266788
"92 LIVONIA AVENUE,11212,NYC",2843.0,58.41539838854074,3.504923903312444
"92 MACON AVENUE,10312,NYC",4848.0,28.498955535660997,1.7099373321396598
"92 NORDEN STREET,10304,NYC",4795.0,29.28976424947777,1.757385854968666
"92 NORTH HENRY STREET,11222,NYC",1096.0,84.48224410623695,5.068934646374217
"92 NORTH RAILROAD AVENUE,10304,NYC",4714.0,30.498358698895856,1.8299015219337513
"92 PENN STREET,11249,NYC",1424.0,79.58818263205013,4.775290957923008
"92 PERRY STREET,10014,NYC",1745.0,74.79856759176366,4.4879140555058195
"92 ROBIN ROAD,10305,NYC",4197.0,38.21247388839153,2.2927484333034918
"92 SAVO LOOP,10309,NYC",5962.0,11.87705162638018,0.7126230975828107
"92 SEGUINE PLACE,10312,NYC",5489.0,18.934646374216655,1.1360787824529992
"92 SIMONSON AVENUE,10303,NYC",5039.0,25.649059982094897,1.5389435989256939
"92 STOCKHOLM STREET,11221,NYC",1993.0,71.09817964786632,4.265890778871979
"92 VANDERBILT AVENUE,11205,NYC",1812.0,73.79886601014623,4.427931960608773
"92 WALTON STREET,11206,NYC",1032.0,85.43718293046851,5.12623097582811
"92 WHITMAN DRIVE,11234,NYC",5128.0,24.321098179647876,1.4592658907788725
"92-02 50 AVENUE,11373,NYC",2047.0,70.29245001492092,4.217547000895255
"92-03 88 AVENUE,11421,NYC",2712.0,60.370038794389735,3.622202327663384
"92-03 JAMAICA AVENUE,11421,NYC",2574.0,62.42912563413906,3.7457475380483434
"92-04 218 PLACE,11428,NYC",4462.0,34.258430319307664,2.05550581915846
"92-05 25 AVENUE,11369,NYC",2302.0,66.48761563712324,3.989256938227394
"92-05 WHITNEY AVENUE,11373,NYC",1599.0,76.97702178454193,4.618621307072516
"92-07 242 STREET,11426,NYC",3854.0,43.330349149507605,2.5998209489704562
"92-08 224 STREET,11428,NYC",4101.0,39.64488212473889,2.3786929274843334
"92-08 92 STREET,11421,NYC",3276.0,51.954640405849,3.11727842435094
"92-09 102 STREET,11418,NYC",3513.0,48.41838257236646,2.9051029543419875
"92-09 242 STREET,11426,NYC",3848.0,43.41987466427932,2.605192479856759
"92-09 JAMAICA AVENUE,11421,NYC",2566.0,62.54849298716801,3.7529095792300806
"92-10 179 PLACE,11433,NYC",2803.0,59.01223515368547,3.5407341092211277
"92-10 212 PLACE,11428,NYC",3477.0,48.955535660996716,2.937332139659803
"92-11 241 STREET,11426,NYC",3928.0,42.226201133989846,2.5335720680393905
"92-11 242 STREET,11426,NYC",3843.0,43.494479259922414,2.6096687555953446
"92-11 35 AVENUE,11372,NYC",1689.0,75.63413906296628,4.538048343777977
"92-11 71 AVENUE,11375,NYC",2505.0,63.458669054013725,3.8075201432408234
"92-13 107 AVENUE,11417,NYC",3240.0,52.49179349447926,3.1495076096687553
"92-15 76 STREET,11421,NYC",3462.0,49.17934944792599,2.9507609668755594
"92-16 35 AVENUE,11372,NYC",1682.0,75.7385854968666,4.544315129811996
"92-16 54 AVENUE,11373,NYC",1974.0,71.38167711131005,4.282900626678603
"92-16 68 AVENUE,11375,NYC",2557.0,62.68278125932557,3.760966875559534
"92-16 93 AVENUE,11421,NYC",3280.0,51.89495672933453,3.1136974037600718
"92-17 214 STREET,11428,NYC",3612.0,46.941211578633244,2.8164726947179943
"92-17 215 PLACE,11428,NYC",3954.0,41.83825723664578,2.510295434198747
"92-18 92 AVENUE,11421,NYC",3204.0,53.02894658310952,3.181736794986571
"92-18 LIBERTY AVENUE,11417,NYC",3094.0,54.670247687257536,3.2802148612354523
"92-19 95 STREET,11421,NYC",3226.0,52.70068636227991,3.1620411817367944
"92-20 50 AVENUE,11373,NYC",2019.0,70.71023575052223,4.242614145031333
"92-20 SILVER ROAD,11417,NYC",3650.0,46.37421665174575,2.782452999104745
"92-21 GETTYSBURG STREET,11426,NYC",4118.0,39.39122649955237,2.363473589973142
"92-22 104 STREET,11418,NYC",3124.0,54.22262011339898,3.2533572068039387
"92-22 CORONA AVENUE,11373,NYC",1931.0,72.02327663384065,4.3213965980304385
"92-23 214 STREET,11428,NYC",3636.0,46.583109519546404,2.7949865711727844
"92-23 215 STREET,11428,NYC",3913.0,42.45001492091913,2.547000895255148
"92-23 93 AVENUE,11421,NYC",3265.0,52.1187705162638,3.127126230975828
"92-25 216 STREET,11428,NYC",3824.0,43.777976723366166,2.62667860340197
"92-27 241 STREET,11426,NYC",3895.0,42.718591465234255,2.563115487914055
"92-28 217 STREET,11428,NYC",3782.0,44.40465532676813,2.6642793196060874
"92-29 LAMONT AVENUE,11373,NYC",1617.0,76.7084452402268,4.602506714413607
"92-29 QUEENS BOULEVARD,11374,NYC",1836.0,73.44076395105938,4.406445837063563
"92-30 56 AVENUE,11373,NYC",2016.0,70.75499850790808,4.245299910474485
"92-31 217 STREET,11428,NYC",3778.0,44.4643390032826,2.667860340196956
"92-31 57 AVENUE,11373,NYC",1934.0,71.9785138764548,4.318710832587287
"92-32 52 AVENUE,11373,NYC",1990.0,71.14294240525217,4.26857654431513
"92-34 77 STREET,11421,NYC",3388.0,50.28349746344375,3.017009847806625
"92-35 218 STREET,11428,NYC",3790.0,44.28528797373919,2.657117278424351
"92-36 51 AVENUE,11373,NYC",2064.0,70.0387943897344,4.2023276633840645
"92-38 173 STREET,11433,NYC",2655.0,61.220531184720976,3.6732318710832583
"92-38 215 PLACE,11428,NYC",4005.0,41.07729036108624,2.4646374216651745
"92-38 217 STREET,11428,NYC",3761.0,44.717994628469114,2.6830796777081467
"92-39 168 PLACE,11433,NYC",2420.0,64.72694717994628,3.8836168307967767
"92-40 214 PLACE,11428,NYC",3848.0,43.41987466427932,2.605192479856759
"92-41 76 STREET,11421,NYC",3417.0,49.85079080871382,2.991047448522829
"92-41 VANDERVEER STREET,11428,NYC",3906.0,42.55446135481946,2.5532676812891673
"92-42 215 STREET,11428,NYC",3947.0,41.94270367054611,2.5165622202327667
"92-43 168 PLACE,11433,NYC",2429.0,64.59265890778872,3.875559534467323
"92-43 51 AVENUE,11373,NYC",2011.0,70.82960310355118,4.2497761862130705
"92-44 77 STREET,11421,NYC",3371.0,50.53715308863026,3.032229185317816
"92-47 217 STREET,11428,NYC",3744.0,44.971650253655625,2.6982990152193373
"92-49 215 STREET,11428,NYC",3964.0,41.68904804535959,2.5013428827215756
"92-56 217 STREET,11428,NYC",3718.0,45.359594150999705,2.7215756490599823
"92-57 GETTYSBURG STREET,11426,NYC",4016.0,40.913160250671446,2.4547896150402866
"92-58 215 PLACE,11428,NYC",3790.0,44.28528797373919,2.657117278424351
"92-61 222 STREET,11428,NYC",4249.0,37.43658609370337,2.246195165622202
"92-63 218 STREET,11428,NYC",3721.0,45.314831393613844,2.7188898836168307
"92-64 221 STREET,11428,NYC",4290.0,36.82482840943002,2.209489704565801
"92-65 224 STREET,11428,NYC",4087.0,39.853774992539535,2.391226499552372
"92-78 222 STREET,11428,NYC",4285.0,36.899433005073114,2.2139659803043865
"92-81 222 STREET,11428,NYC",4269.0,37.13816771113101,2.2282900626678606
"920 5 AVENUE,10021,NYC",1750.0,74.72396299612056,4.483437779767233
"920 EAST 17 STREET,11230,NYC",3332.0,51.11906893464637,3.0671441360787823
"920 EAST 222 STREET,10469,NYC",4837.0,28.6630856460758,1.719785138764548
"920 EAST 88 STREET,11236,NYC",3357.0,50.74604595643092,3.044762757385855
"920 GLENMORE AVENUE,11208,NYC",2837.0,58.504923903312445,3.5102954341987465
"920 JEROME STREET,11207,NYC",3770.0,44.583706356311545,2.6750223813786924
"920 METCALF AVENUE,10473,NYC",3577.0,47.46344374813488,2.8478066248880927
"920 ROCKLAND AVENUE,10314,NYC",6044.0,10.65353625783348,0.6392121754700087
"920 STAFFORD AVENUE,10309,NYC",5396.0,20.322291853178157,1.2193375111906894
"920 UNION STREET,11215,NYC",2584.0,62.27991644285288,3.7367949865711725
"9201 SHORE ROAD,11209,NYC",3991.0,41.2861832288869,2.4771709937332136
"9204 AVENUE K,11236,NYC",3500.0,48.61235452103849,2.9167412712623095
"9204 AVENUE L,11236,NYC",3870.0,43.09161444344972,2.585496866606983
"9204 AVENUE NORTH,11236,NYC",3926.0,42.25604297224709,2.535362578334825
"9206 ROST PLACE,11236,NYC",3866.0,43.15129811996419,2.5890778871978513
"9208 AVENUE L,11236,NYC",3878.0,42.972247090420765,2.578334825425246
"921 1 COURT,11223,NYC",3595.0,47.194867203819754,2.831692032229185
"921 AVENUE NORTH,11230,NYC",3767.0,44.6284691136974,2.677708146821844
"921 EAST 100 STREET,11236,NYC",2908.0,57.44553864518054,3.4467323187108323
"921 EAST 104 STREET,11236,NYC",2967.0,56.56520441659206,3.3939122649955236
"9218 AVENUE L,11236,NYC",3638.0,46.55326768128917,2.7931960608773503
"922 40 STREET,11219,NYC",2924.0,57.20680393912265,3.4324082363473587
"922 8 AVENUE,11215,NYC",1974.0,71.38167711131005,4.282900626678603
"922 DRUMGOOLE ROAD WEST,10312,NYC",6224.0,7.967770814682183,0.47806624888093097
"922 LINCOLN PLACE,11213,NYC",2782.0,59.32557445538645,3.559534467323187
"9222 AVENUE B,11236,NYC",3717.0,45.37451507012832,2.722470904207699
"9225 FARRAGUT ROAD,11236,NYC",3223.0,52.74544911966577,3.164726947179946
"923 5 AVENUE,10021,NYC",1789.0,74.14204715010445,4.448522829006267
"923 63 STREET,11219,NYC",3528.0,48.194568785437184,2.891674127126231
"923 LINDEN BOULEVARD,11203,NYC",4069.0,40.12235153685467,2.40734109221128
"924 BLAKE AVENUE,11207,NYC",3388.0,50.28349746344375,3.017009847806625
"924 EAST 56 STREET,11234,NYC",3924.0,42.28588481050433,2.5371530886302596
"924 EAST 99 STREET,11236,NYC",2975.0,56.44583706356311,3.3867502238137868
"924 THROGS NECK EXPWY SR,10465,NYC",4191.0,38.30199940316324,2.298119964189794
"925 45 STREET,11219,NYC",3119.0,54.29722470904208,3.2578334825425244
"925 52 STREET,11219,NYC",3448.0,49.38824231572665,2.963294538943599
"925 BRUCKNER BOULEVARD,10459,NYC",2883.0,57.818561623396,3.4691136974037597
"925 BUSHWICK AVENUE,11221,NYC",2083.0,69.75529692629067,4.18531781557744
"925 EAST 103 STREET,11236,NYC",3286.0,51.805431214562816,3.108325872873769
"925 EAST 88 STREET,11236,NYC",3365.0,50.62667860340197,3.037600716204118
"925 PACIFIC STREET,11238,NYC",1881.0,72.76932259027157,4.366159355416294
"925 PARK AVENUE,10028,NYC",1544.0,77.79767233661593,4.667860340196956
"925 UNION STREET,11215,NYC",2715.0,60.325276037003874,3.619516562220232
"9255 SHORE ROAD,11209,NYC",3835.0,43.613846612951356,2.6168307967770814
"926 AMSTERDAM AVENUE,10025,NYC",2082.0,69.77021784541928,4.186213070725157
"926 EAST 89 STREET,11236,NYC",3307.0,51.49209191286183,3.08952551477171
"926 LAFAYETTE AVENUE,11221,NYC",2247.0,67.30826618919725,4.038495971351836
"926A LAFAYETTE AVENUE,11221,NYC",2251.0,67.24858251268279,4.034914950760967
"927 EAST 221 STREET,10469,NYC",4778.0,29.54341987466428,1.7726051924798567
"927 ELDER AVENUE,10473,NYC",3386.0,50.313339301700985,3.018800358102059
"927 PUTNAM AVENUE,11221,NYC",2900.0,57.56490599820949,3.453894359892569
"927 VINCENT AVENUE,10465,NYC",4422.0,34.85526708445241,2.0913160250671443
"928 77 STREET,11228,NYC",4390.0,35.33273649656819,2.119964189794091
"928 82 STREET,11228,NYC",3750.0,44.88212473888391,2.6929274843330346
"928 AVENUE R,11223,NYC",3550.0,47.866308564607586,2.871978513876455
"928 DRUMGOOLE ROAD WEST,10312,NYC",6240.0,7.729036108624285,0.4637421665174571
"928 FTELEY AVENUE,10473,NYC",3598.0,47.15010444643391,2.8290062667860343
"928 ROCKLAND AVENUE,10314,NYC",6057.0,10.459564309161436,0.6275738585496862
"9281 SHORE ROAD,11209,NYC",3752.0,44.85228290062668,2.691136974037601
"929 40 STREET,11219,NYC",2931.0,57.10235750522232,3.4261414503133394
"929 60 STREET,11219,NYC",3583.0,47.37391823336318,2.8424350940017904
"929 81 STREET,11228,NYC",3693.0,45.73261712921516,2.7439570277529093
"929 EAST 219 STREET,10469,NYC",4801.0,29.200238734706062,1.7520143240823636
"929 EAST 22 STREET,11210,NYC",3661.0,46.21008654133094,2.772605192479856
"929 EAST 221 STREET,10469,NYC",4780.0,29.51357803640704,1.7708146821844224
"929 EAST 230 STREET,10466,NYC",5046.0,25.544613548194576,1.5326768128916746
"929 FR CAPODANNO BOULEVARD,10306,NYC",4445.0,34.51208594449419,2.0707251566696514
"929 PARK AVENUE,10028,NYC",1568.0,77.4395702775291,4.646374216651746
"93 16 STREET,11215,NYC",2187.0,68.20352133691435,4.092211280214861
"93 CRANFORD COURT,10306,NYC",5109.0,24.604595643091614,1.4762757385854968
"93 CROMWELL CIRCLE,10304,NYC",4616.0,31.96060877350044,1.9176365264100264
"93 CROSBY STREET,10012,NYC",1509.0,78.31990450611758,4.699194270367054
"93 DOGWOOD DRIVE,10312,NYC",4763.0,29.76723366159355,1.786034019695613
"93 GLEN STREET,11208,NYC",3074.0,54.9686660698299,3.298119964189794
"93 GREENE STREET,10012,NYC",1642.0,76.33542226201135,4.58012533572068
"93 ILYSSA WAY,10312,NYC",4854.0,28.409430020889275,1.7045658012533564
"93 JEANNETTE AVENUE,10312,NYC",5566.0,17.78573560131305,1.067144136078783
"93 JEFFERSON STREET,11206,NYC",1940.0,71.88898836168309,4.313339301700985
"93 LAFAYETTE AVENUE,10301,NYC",6013.0,11.116084750820647,0.6669650850492388
"93 NEW LANE,10305,NYC",4559.0,32.811101163831694,1.9686660698299017
"93 PRESTON AVENUE,10312,NYC",5374.0,20.65055207400775,1.2390331244404649
"93 PURITAN AVENUE,11375,NYC",2781.0,59.340495374515065,3.5604297224709036
"93 QUINCY STREET,11238,NYC",1319.0,81.15487914055507,4.8692927484333035
"93 RARITAN AVENUE,10304,NYC",4674.0,31.095195464040586,1.865711727842435
"93 ROMER ROAD,10304,NYC",4855.0,28.39450910176066,1.7036705461056396
"93 SANFORD PLACE,10314,NYC",4270.0,37.123246792002384,2.227394807520143
"93 SARATOGA AVENUE,11233,NYC",2258.0,67.14413607878245,4.028648164726947
"93 SAYBROOK STREET,10314,NYC",4585.0,32.42315726648761,1.9453894359892563
"93 SIMMONS LANE,10314,NYC",5055.0,25.410325276037,1.5246195165622198
"93 SOMERS STREET,11233,NYC",2502.0,63.50343181139958,3.8102059086839746
"93 SOUTH AVENUE,10303,NYC",5048.0,25.514771709937335,1.53088630259624
"93 TARRING STREET,10306,NYC",4901.0,27.708146821844224,1.6624888093106533
"93 TOMPKINS CIRCLE,10301,NYC",4909.0,27.58877946881529,1.6553267681289172
"93 WOODLAND AVENUE,10308,NYC",5426.0,19.874664279319603,1.1924798567591761
"93 WORTH STREET,10013,NYC",1645.0,76.29065950462548,4.577439570277528
"93 WYCKOFF AVENUE,11237,NYC",1465.0,78.97642494777678,4.738585496866606
"93-01 242 STREET,11426,NYC",3760.0,44.73291554759773,2.6839749328558637
"93-01 95 STREET,11421,NYC",3246.0,52.40226797970755,3.144136078782453
"93-03 97 AVENUE,11416,NYC",3481.0,48.89585198448224,2.9337511190689343
"93-04 102 STREET,11418,NYC",3471.0,49.045061175768424,2.942703670546105
"93-05 209 STREET,11428,NYC",3735.0,45.105938525813194,2.7063563115487916
"93-05 37 AVENUE,11372,NYC",1527.0,78.05132796180244,4.683079677708147
"93-06 76 STREET,11421,NYC",3380.0,50.40286481647269,3.0241718889883615
"93-06 89 AVENUE,11421,NYC",3176.0,53.44673231871083,3.2068039391226497
"93-07 102 STREET,11418,NYC",3455.0,49.28379588182632,2.957027752909579
"93-07 204 STREET,11423,NYC",3382.0,50.37302297821546,3.0223813786929274
"93-08 101 AVENUE,11416,NYC",3412.0,49.92539540435691,2.9955237242614148
"93-08 177 STREET,11433,NYC",3072.0,54.99850790808714,3.2999104744852286
"93-10 43 AVENUE,11373,NYC",1734.0,74.96269770217846,4.497761862130708
"93-10 FRANCIS LEWIS BOULEVARD,11428,NYC",3579.0,47.43360190987765,2.846016114592659
"93-11 175 STREET,11433,NYC",2790.0,59.2062071023575,3.55237242614145
"93-11 210 PLACE,11428,NYC",3748.0,44.91196657714115,2.6947179946284687
"93-11 FRANCIS LEWIS BOULEVARD,11428,NYC",3558.0,47.74694121157863,2.864816472694718
"93-12 242 STREET,11426,NYC",3758.0,44.76275738585497,2.685765443151298
"93-12 85 AVENUE,11421,NYC",3280.0,51.89495672933453,3.1136974037600718
"93-13 112 STREET,11418,NYC",2979.0,56.386153387048644,3.3831692032229186
"93-14 175 STREET,11433,NYC",2791.0,59.19128618322888,3.5514771709937327
"93-14 177 STREET,11433,NYC",3058.0,55.20740077588779,3.312444046553267
"93-14 197 STREET,11423,NYC",3489.0,48.7764846314533,2.926589077887198
"93-14 215 PLACE,11428,NYC",3720.0,45.329752312742464,2.7197851387645477
"93-14 LIBERTY AVENUE,11417,NYC",3047.0,55.371530886302594,3.3222918531781556
"93-15 209 STREET,11428,NYC",3712.0,45.449119665771406,2.726947179946284
"93-15 219 STREET,11428,NYC",3713.0,45.43419874664279,2.7260519247985675
"93-17 210 STREET,11428,NYC",3680.0,45.9265890778872,2.7555953446732318
"93-17 FRANCIS LEWIS BOULEVARD,11428,NYC",3691.0,45.7624589674724,2.745747538048344
"93-19 71 AVENUE,11375,NYC",2410.0,64.87615637123247,3.892569382273948
"93-19 93 AVENUE,11421,NYC",3193.0,53.19307669352432,3.191584601611459
"93-20 214 PLACE,11428,NYC",3941.0,42.03222918531782,2.521933751119069
"93-20 241 STREET,11426,NYC",3807.0,44.03163234855268,2.6418979409131604
"93-20 74 PLACE,11421,NYC",3383.0,50.35810205908684,3.0214861235452104
"93-21 201 STREET,11423,NYC",3548.0,47.89615040286481,2.8737690241718887
"93-21 202 STREET,11423,NYC",3644.0,46.46374216651745,2.7878245299910467
"93-21 213 STREET,11428,NYC",3626.0,46.73231871083259,2.8039391226499553
"93-21 216 STREET,11428,NYC",3650.0,46.37421665174575,2.782452999104745
"93-24 202 STREET,11423,NYC",3638.0,46.55326768128917,2.7931960608773503
"93-24 209 STREET,11428,NYC",3680.0,45.9265890778872,2.7555953446732318
"93-24 85 ROAD,11421,NYC",3249.0,52.35750522232169,3.1414503133393015
"93-28 CORONA AVENUE,11373,NYC",1867.0,72.97821545807221,4.378692927484333
"93-29 239 STREET,11426,NYC",3718.0,45.359594150999705,2.7215756490599823
"93-32 205 STREET,11423,NYC",3394.0,50.193971948672036,3.011638316920322
"93-32 214 STREET,11428,NYC",3847.0,43.43479558340794,2.6060877350044764
"93-32 HOLLIS COURT BOULEVARD,11428,NYC",3592.0,47.23962996120561,2.8343777976723366
"93-35 214 PLACE,11428,NYC",3900.0,42.64398686959117,2.55863921217547
"93-37 211 STREET,11428,NYC",3721.0,45.314831393613844,2.7188898836168307
"93-39 163 AVENUE,11414,NYC",4431.0,34.72097881229483,2.0832587287376896
"93-39 214 STREET,11428,NYC",3692.0,45.747538048343785,2.7448522829006268
"93-40 FRANCIS LEWIS BOULEVARD,11428,NYC",3666.0,46.13548194568785,2.768128916741271
"93-43 220 STREET,11428,NYC",3650.0,46.37421665174575,2.782452999104745
"93-43 VANDERVEER STREET,11428,NYC",3773.0,44.5389435989257,2.6723366159355417
"93-50 205 STREET,11423,NYC",3689.0,45.79230080572964,2.7475380483437783
"93-53 209 STREET,11428,NYC",3626.0,46.73231871083259,2.8039391226499553
"93-55 208 STREET,11428,NYC",3569.0,47.582811101163834,2.85496866606983
"93-57 VANDERVEER STREET,11428,NYC",3740.0,45.031333930170106,2.7018800358102064
"930 40 STREET,11219,NYC",2934.0,57.05759474783647,3.423455684870188
"930 HAVEMEYER AVENUE,10473,NYC",4776.0,29.57326171292152,1.7743957027752912
"930 ST MARKS AVENUE,11213,NYC",2530.0,63.085646075798266,3.785138764547896
"930 ST NICHOLAS AVENUE,10032,NYC",2396.0,65.08504923903313,3.9051029543419875
"9306 FARRAGUT ROAD,11236,NYC",3001.0,56.05789316621904,3.3634735899731423
"931 EAST 213 STREET,10469,NYC",4695.0,30.781856162339608,1.8469113697403765
"931 PUTNAM AVENUE,11221,NYC",2529.0,63.100566994926886,3.786034019695613
"931 REVERE AVENUE,10465,NYC",3984.0,41.39062966278723,2.4834377797672333
"931 THOMAS SOUTH BOYLAND STREET,11212,NYC",3239.0,52.50671441360788,3.150402864816473
"9315 RIDGE BOULEVARD,11209,NYC",3505.0,48.5377499253954,2.912264995523724
"9316 3 AVENUE,11209,NYC",3368.0,50.58191584601611,3.0349149507609665
"932 BOYNTON AVENUE,10473,NYC",3453.0,49.313637720083555,2.9588182632050133
"932 EAST 212 STREET,10469,NYC",4638.0,31.632348552670848,1.8979409131602507
"932 EAST 221 STREET,10469,NYC",4788.0,29.39421068337809,1.7636526410026854
"932 FTELEY AVENUE,10473,NYC",3602.0,47.090420769919426,2.8254252461951657
"932 PACIFIC STREET,11238,NYC",1946.0,71.79946284691137,4.307967770814682
"932 PUTNAM AVENUE,11221,NYC",2862.0,58.131900925096986,3.487914055505819
"932 VAN NEST AVENUE,10462,NYC",4144.0,39.0032826022083,2.340196956132498
"9321 HAMILTON WALK,11209,NYC",3282.0,51.86511489107729,3.1119068934646372
"9328 LAFAYETTE WALK,11209,NYC",3240.0,52.49179349447926,3.1495076096687553
"933 EAST 213 STREET,10469,NYC",4700.0,30.707251566696513,1.8424350940017906
"933 EAST 8 STREET,11230,NYC",3423.0,49.7612652939421,2.985675917636526
"933 GREENE AVENUE,11221,NYC",2385.0,65.24917934944793,3.9149507609668754
"933 MADISON AVENUE,10021,NYC",1645.0,76.29065950462548,4.577439570277528
"934 46 STREET,11219,NYC",3159.0,53.70038794389734,3.2220232766338404
"934 78 STREET,11228,NYC",3686.0,45.837063563115485,2.750223813786929
"934 ALLERTON AVENUE,10469,NYC",4029.0,40.719188301999395,2.4431512981199637
"934 DUNCAN STREET,10469,NYC",4644.0,31.54282303789914,1.8925693822739484
"935 52 STREET,11219,NYC",3432.0,49.62697702178455,2.9776186213070726
"935 57 STREET,11219,NYC",3786.0,44.34497165025365,2.660698299015219
"935 CRANFORD AVENUE,10466,NYC",3883.0,42.89764249477768,2.5738585496866606
"935 OLYMPIA BOULEVARD,10306,NYC",4778.0,29.54341987466428,1.7726051924798567
"935 SINCLAIR AVENUE,10309,NYC",5347.0,21.053416890480463,1.2632050134288277
"935 SWINTON AVENUE,10465,NYC",4145.0,38.988361683079674,2.3393017009847803
"935 TARGEE STREET,10304,NYC",4309.0,36.541330945986275,2.1924798567591766
"936 CARLTON BOULEVARD,10312,NYC",6119.0,9.534467323187116,0.5720680393912269
"936 DUMONT AVENUE,11207,NYC",3256.0,52.25305878842137,3.135183527305282
"936 EAST 169 STREET,10459,NYC",3312.0,51.41748731721874,3.0850492390331246
"936 EAST 224 STREET,10466,NYC",4860.0,28.31990450611758,1.6991942703670548
"936 EAST 24 STREET,11210,NYC",3712.0,45.449119665771406,2.726947179946284
"936 RICHMOND ROAD,10304,NYC",4466.0,34.198746642793196,2.0519247985675917
"936B CLOVE ROAD,10301,NYC",4930.0,27.275440167114297,1.6365264100268577
"937 BAY RIDGE AVENUE,11219,NYC",3865.0,43.16621903909281,2.5899731423455683
"937 BLAKE AVENUE,11207,NYC",3374.0,50.4923903312444,3.029543419874664
"937 EAST 29 STREET,11210,NYC",3411.0,49.940316323485526,2.9964189794091314
"937 TROY AVENUE,11203,NYC",3780.0,44.43449716502536,2.6660698299015215
"938 BUSHWICK AVENUE,11221,NYC",2463.0,64.0853476574157,3.8451208594449415
"938 EAST 212 STREET,10469,NYC",4657.0,31.348851089227097,1.8809310653536258
"938 PRESIDENT STREET,11215,NYC",2707.0,60.44464339003282,3.6266786034019693
"939 55 STREET,11219,NYC",3907.0,42.53954043569084,2.55237242614145
"939 EAST 106 STREET,11236,NYC",3003.0,56.028051327961805,3.361683079677708
"939 SWINTON AVENUE,10465,NYC",4137.0,39.10772903610863,2.3464637421665175
"94 ARNOLD STREET,10301,NYC",5518.0,18.501939719486714,1.1101163831692027
"94 AVENUE SOUTH,11223,NYC",4124.0,39.301700984780666,2.35810205908684
"94 BAY 11 STREET,11228,NYC",4103.0,39.61504028648165,2.376902417188899
"94 BEECHWOOD PLACE,10314,NYC",4425.0,34.81050432706655,2.088630259623993
"94 DICTUM COURT,11229,NYC",4864.0,28.2602208296031,1.695613249776186
"94 EMILY LANE,10312,NYC",4577.0,32.54252461951657,1.9525514771709942
"94 HENDRICKS AVENUE,10301,NYC",5252.0,22.470904207699192,1.3482542524619514
"94 KISSEL AVENUE,10310,NYC",5623.0,16.935243210981795,1.0161145926589077
"94 LEFFERTS PLACE,11238,NYC",1740.0,74.87317218740674,4.492390331244404
"94 LENOX ROAD,11226,NYC",2894.0,57.654431512981205,3.4592658907788723
"94 LEVIT AVENUE,10314,NYC",5038.0,25.66398090122351,1.5398388540734105
"94 MACON AVENUE,10312,NYC",4854.0,28.409430020889275,1.7045658012533564
"94 MASPETH AVENUE,11211,NYC",1216.0,82.69173381080275,4.961504028648164
"94 NOSTRAND AVENUE,10314,NYC",4897.0,27.767830498358705,1.6660698299015222
"94 QUINTARD STREET,10305,NYC",4686.0,30.916144434497156,1.8549686660698292
"94 ROBIN ROAD,10305,NYC",4203.0,38.12294837361981,2.2873769024171886
"94 SKILLMAN STREET,11205,NYC",1520.0,78.15577439570278,4.689346463742167
"94 TOMPKINS AVENUE,11206,NYC",1090.0,84.57176962100866,5.074306177260519
"94 TROSSACH ROAD,10304,NYC",5242.0,22.62011339898538,1.3572068039391227
"94 VANDERVEER STREET,11207,NYC",2021.0,70.68039391226499,4.240823634735899
"94-01 25 AVENUE,11369,NYC",2210.0,67.86034019695613,4.071620411817368
"94-02 216 STREET,11428,NYC",3546.0,47.92599224112205,2.8755595344673233
"94-02 23 AVENUE,11369,NYC",2369.0,65.48791405550583,3.9292748433303495
"94-02 68 AVENUE,11375,NYC",2529.0,63.100566994926886,3.786034019695613
"94-03 101 AVENUE,11416,NYC",3278.0,51.924798567591765,3.115487914055506
"94-03 129 STREET,11419,NYC",2310.0,66.3682482840943,3.982094897045658
"94-03 77 STREET,11416,NYC",3232.0,52.6111608475082,3.156669650850492
"94-03 PARK LANE SOUTH,11421,NYC",3398.0,50.13428827215756,3.0080572963294534
"94-04 149 AVENUE,11417,NYC",3710.0,45.478961504028646,2.7287376902417186
"94-07 199 STREET,11423,NYC",3574.0,47.50820650552075,2.8504923903312447
"94-08 106 STREET,11416,NYC",3363.0,50.65652044165921,3.0393912264995526
"94-08 207 STREET,11428,NYC",3669.0,46.090719188301996,2.7654431512981197
